(546626, 0.8759456004425822)
(453841, 0.6217545254847882)
(84477, 0.6648322873869799)
(426241, 0.8726843798893562)
(512248, 0.8544829241728216)
(473821, 0.8149163858881454)
(488736, 0.8746157926099009)
(43816, 0.5706059808014481)
(189226, 0.4468601569204945)
(344888, 0.5041910925556968)
(541634, 0.846878671445617)
(166391, 0.0)
(237928, 0.7793329914696268)
(496597, 0.20911224218832652)
(285788, 0.6829473883252021)
(325114, 0.6418276268760766)
(31735, 0.871007844343536)
(512776, 0.9109866741849051)
(513484, 0.8352870368743701)
(152214, 0.8795206744495319)
(146825, 0.4060239669902505)
(541773, 0.9344480298764581)
(257865, 0.8396899602215573)
(276284, 0.5799660047487003)
(461573, 0.81098884574697)
(233727, 0.547488108232558)
(288584, 0.8803593806723258)
(276434, 0.794218390562777)
(463918, 0.9111260420445296)
(156278, 0.22411270868482824)
(377723, 0.6244915674763108)
(468965, 0.8679878552737108)
(153797, 0.9188283495855067)
(215259, 0.7597443690937391)
(371472, 0.5620934331555623)
(438862, 0.9024199640638104)
(551822, 0.18456910526919973)
(424551, 0.882333672439138)
(214753, 0.515733507078544)
(12639, 0.9149267448266789)
(425226, 0.7399066762393856)
(278973, 0.6274153831459536)
(256192, 0.8608691044388985)
(88218, 0.7316112258749241)
(389684, 0.9430844767920028)
(327617, 0.6305533306255848)
(482275, 0.6825949699996112)
(235252, 0.6823262352722285)
(377486, 0.6648739931314139)
(458663, 0.24183241225147062)
(365387, 0.7083199045781706)
(438955, 0.8227623676718996)
(571718, 0.820280393424877)
(478721, 0.2871352150009897)
(345356, 0.5790472704103069)
(568213, 0.563670039145092)
(146667, 0.38643118864661485)
(227491, 0.8580450124574105)
(65288, 0.20855294755204656)
(66771, 0.6553070161873019)
(542625, 0.839416089742862)
(577932, 0.5513416134512068)
(361551, 0.4842963190741343)
(85157, 0.8843076424658889)
(493799, 0)
(146831, 0.8520755008013992)
(482917, 0.8478227961619906)
(94157, 0.2633823385786369)
(446574, 0.9150632454439185)
(477288, 0.803598628991032)
(135872, 0.7817155514454226)
(139684, 0.5192542012691528)
(62692, 0.7417226298325316)
(442822, 0.797459062602172)
(542423, 0.6800860970222431)
(248284, 0.7536941992194476)
(331817, 0.7527474863678143)
(273715, 0.5380893805891549)
(363188, 0.9586840184339673)
(65736, 0.7265343787459517)
(378453, 0.7031864071929416)
(142238, 0.2691386999860373)
(356427, 0.8791019454664799)
(322895, 0.4577146399593131)
(527616, 0.7828205217511621)
(145597, 0.7701486257213781)
(511453, 0.8652940442580329)
(182611, 0.7225054771026094)
(343496, 0.2725006420073382)
(156643, 0.6061414851931053)
(561889, 0.05063287910722468)
(128675, 0.3527187809629823)
(394559, 0.5593396738529476)
(411938, 0.8524611322355766)
(462728, 0.26201447698221203)
(499768, 0.6804890469852021)
(349837, 0.6323782438691282)
(66135, 0.8295340746289572)
(523241, 0.2927500202347979)
(275727, 0.7654982582273087)
(383921, 0.8844193236261653)
(249219, 0.903282602939678)
(286553, 0.860816541658812)
(277197, 0.48835322071031984)
(212559, 0.9068317333870464)
(289415, 0.7165430842064666)
(542856, 0.3856433509417321)
(568439, 0.8667944298395958)
(348243, 0.7163023954348988)
(214192, 0.7977095752577077)
(4395, 0.7646305843560206)
(258911, 0.800143735211539)
(521282, 0.8542654089196253)
(243867, 0.6863419871047192)
(449432, 0.32607545111403585)
(287347, 0.7750177860969698)
(296222, 0.277540702222268)
(171611, 0.777323828620658)
(14226, 0.731787617139362)
(244592, 0.5161821143609815)
(388927, 0.9744894003728384)
(546219, 0.7946943259714447)
(347544, 0.9342538733496463)
(463522, 0.5766692302896709)
(73326, 0.2794363580690255)
(474344, 0.9853229791752518)
(369771, 0.8240482670201049)
(154425, 0.7973302864467775)
(329542, 0.8614556161518632)
(342397, 0.764005970355565)
(276285, 0.7038602551207267)
(528862, 0.32214797895593)
(347163, 0.8857461212271629)
(177357, 0.7070271847106482)
(454978, 0.886288930437484)
(36844, 0.21630957956828392)
(511321, 0.8616463577060773)
(361586, 0.49937341808702485)
(198928, 0.2742503400449765)
(394275, 0.5854717467475189)
(519491, 0.8740682761114206)
(378244, 0.6218166842893103)
(364587, 0.7528896907725927)
(11122, 0.6289564851164531)
(162543, 0.23976969656689365)
(228981, 0.8500601802375701)
(438774, 0.5806330647112545)
(64898, 0.5245393760840174)
(475572, 0.8326524041655178)
(39551, 0.6300698913437928)
(484296, 0.9509335817970647)
(3661, 0.0)
(165518, 0.8801457265225194)
(127517, 0.6867323328717825)
(221693, 0.8978878755914751)
(128748, 0.9534785861765787)
(154947, 0.837760444838731)
(16439, 0.8321030974601602)
(279278, 0.6561075782206751)
(547383, 0.8024221435805778)
(366225, 0.543813377278777)
(468233, 0.6643768193194758)
(275749, 0.51768574034032)
(326541, 0.8780126708742532)
(416534, 0.813442269320844)
(163155, 0.5362687145143017)
(343937, 0.8201111750940869)
(548246, 0.9035251186018213)
(45596, 0.3657055711010602)
(233139, 0.8889122896152376)
(256775, 0.5267552094086295)
(119445, 0.8973498116838688)
(397279, 0.7678803862265774)
(84241, 0.394117695952529)
(366199, 0)
(465822, 0.3695895241229247)
(2261, 0.700800991361877)
(481386, 0.7294044753648173)
(98392, 0.507752624475137)
(447314, 0.3708358950470238)
(248616, 0.9389519349873624)
(373353, 0.2747579823485492)
(213255, 0.477428737963507)
(268375, 0.8698222466126715)
(265518, 0.2860684107014713)
(384527, 0.8525370942478624)
(458325, 0.8386346092336512)
(416885, 0.6360078904075419)
(3845, 0.7283331587535439)
(578489, 0.6489166932611328)
(134322, 0)
(442746, 0.2127134991726832)
(99242, 0.7293788198486688)
(124798, 0.6343582371481301)
(153299, 0.8578096349631869)
(225757, 0.64051481979417)
(289992, 0.7810136535166257)
(581781, 0.5694376550870142)
(234413, 0.8840223938890694)
(181666, 0.11300655977124943)
(523229, 0.8819631141670825)
(314251, 0.5040449159633266)
(298251, 0.1881858368510824)
(149222, 0.8441913936455271)
(297681, 0.6219419209676491)
(422886, 0.6827492821590139)
(479155, 0.6674717894177071)
(459396, 0.8116805240702911)
(275198, 0.7399627681527465)
(421757, 0.8632796148488802)
(179265, 0.49051363455934716)
(17959, 0.49241256243968573)
(135561, 0.8298747466888909)
(554579, 0.8318936889733008)
(166642, 0.6693099007287256)
(111951, 0.1881757678982976)
(53994, 0.3280824229253889)
(162858, 0.6626288055275437)
(473118, 0.7189279953450028)
(314541, 0.8331214766465949)
(338718, 0.6965737457933608)
(336232, 0.8167535527582758)
(177934, 0.3377113161767038)
(297353, 0.8128120731147419)
(463542, 0.3960840078782937)
(179653, 0.20464128350989494)
(345466, 0.8386592556877914)
(365886, 0.8460456172315618)
(174371, 0.8818928546906363)
(369323, 0.7368056581985032)
(547336, 0.7813715528246915)
(293794, 0.8314862080514833)
(253742, 0.5800106286416713)
(379453, 0.8174202945854305)
(86755, 0.32115517016410655)
(9378, 0.3227291389244413)
